Latitude,Longitude,Accident_Severity,Date,Day_of_Week,Time,Speed_Limit,Weather_Conditions,Road_Surface_Conditions,Urban_or_Rural_Area,Did_Police_Officer_Attend_Scene_of_Accident,fatal,serious,slight,in_london
51.454527,-0.109053,2,2016-02-10,1,17:37,30.0,1,1,1,1,0,1,0,True
51.5754,-0.098556,3,2016-09-10,1,08:05,30.0,1,1,1,1,0,0,1,True
51.505601,-0.114289,3,2016-10-24,2,12:28,30.0,1,1,1,1,0,0,1,True
51.500703,-0.28739,3,2016-03-10,2,19:15,30.0,1,1,1,1,0,0,1,True
51.589227,-0.108373,3,2016-10-19,4,07:31,30.0,1,1,1,3,0,0,1,True
51.497025,-0.312884,3,2016-04-10,3,08:45,30.0,1,1,1,1,0,0,1,True
51.606944,-0.075286,2,2016-10-16,1,16:20,30.0,2,2,1,1,0,1,0,True
51.509789,-0.300019,3,2016-03-10,2,15:15,30.0,1,1,1,1,0,0,1,True
51.440137,-0.125764,3,2016-12-10,4,07:15,30.0,1,1,1,1,0,0,1,True
51.455559,-0.151186,3,2016-11-10,3,16:30,20.0,1,1,1,1,0,0,1,True
51.48694,-0.111458,3,2016-10-25,3,16:20,30.0,1,1,1,1,0,0,1,True
51.432007,0.032879,3,2016-04-10,3,17:40,30.0,1,1,1,1,0,0,1,True
51.484265,-0.124099,3,2016-10-30,1,11:15,30.0,1,1,1,1,0,0,1,True
51.45663,-0.045342,3,2016-11-10,3,09:43,30.0,1,1,1,1,0,0,1,True
51.505554,-0.35623,3,2016-10-10,2,20:05,30.0,1,1,1,1,0,0,1,True
51.493518,-0.084534,2,2016-02-10,1,23:40,30.0,1,1,1,1,0,1,0,True
51.485854,-0.094362,3,2016-10-20,5,23:20,30.0,1,1,1,1,0,0,1,True
51.474859,-0.131973,3,2016-10-27,5,09:15,30.0,1,1,1,1,0,0,1,True
51.468788,-0.062677,3,2016-11-10,3,09:30,30.0,1,1,1,1,0,0,1,True
51.510631,-0.372044,3,2016-10-26,4,18:05,30.0,1,1,1,1,0,0,1,True
51.634269,-0.06358,3,2016-10-23,1,08:30,30.0,1,1,1,3,0,0,1,True
51.45606,-0.076171,3,2016-10-14,6,12:50,30.0,1,1,1,1,0,0,1,True
51.473378,-0.057442,3,2016-10-14,6,08:15,30.0,1,1,1,1,0,0,1,True
51.505112,-0.376131,3,2016-10-10,2,18:55,30.0,1,1,1,1,0,0,1,True
51.473825,-0.068223,3,2016-10-13,5,18:21,30.0,1,1,1,1,0,0,1,True
51.447401,-0.124459,3,2016-10-28,6,23:49,30.0,1,1,1,1,0,0,1,True
51.499201,-0.1134,3,2016-10-14,6,15:45,30.0,1,1,1,1,0,0,1,True
51.49976,-0.092341,3,2016-10-20,5,08:30,30.0,1,1,1,1,0,0,1,True
51.494484,-0.110858,3,2016-10-26,4,18:23,30.0,1,1,1,3,0,0,1,True
51.478735,-0.115685,3,2016-10-17,2,08:10,30.0,1,1,1,3,0,0,1,True
51.514818,-0.067354,3,2016-10-10,2,17:00,30.0,1,1,1,3,0,0,1,True
51.470505,-0.107241,2,2016-10-27,5,20:15,20.0,1,1,1,3,0,1,0,True
51.510575,-0.039287,3,2016-10-24,2,09:55,20.0,1,1,1,1,0,0,1,True
51.471164,-0.137164,3,2016-10-25,3,18:28,30.0,1,1,1,1,0,0,1,True
51.422467,-0.106206,3,2016-06-10,5,16:50,30.0,1,1,1,1,0,0,1,True
51.581131,-0.333586,3,2016-10-20,5,09:00,20.0,1,1,1,1,0,0,1,True
51.553937,-0.293469,3,2016-10-28,6,14:18,30.0,1,1,1,1,0,0,1,True
51.519429,-0.057934,3,2016-10-13,5,07:30,30.0,1,1,1,1,0,0,1,True
51.521338,-0.048338,3,2016-10-17,2,19:30,30.0,1,2,1,3,0,0,1,True
51.463411,0.18674,3,2016-10-26,4,19:30,30.0,1,1,1,1,0,0,1,True
51.520402,-0.078794,3,2016-11-10,3,09:00,20.0,1,1,1,1,0,0,1,True
51.517666,-0.065504,3,2016-12-10,4,20:25,30.0,1,1,1,1,0,0,1,True
51.525981,-0.068035,3,2016-10-14,6,00:20,20.0,1,1,1,1,0,0,1,True
51.514714,-0.066494,3,2016-10-29,7,13:00,30.0,1,1,1,1,0,0,1,True
51.56729,-0.108707,3,2016-11-10,3,23:30,30.0,1,1,1,1,0,0,1,True
51.509073,-0.019464,3,2016-10-21,6,15:00,30.0,1,1,1,1,0,0,1,True
51.591647,-0.345905,3,2016-03-10,2,09:25,30.0,1,1,1,1,0,0,1,True
51.577322,-0.073074,3,2016-12-14,4,16:45,30.0,1,1,1,3,0,0,1,True
51.601519,-0.112194,3,2016-12-10,4,07:52,30.0,1,1,1,1,0,0,1,True
51.595058,-0.33914,3,2016-06-10,5,21:34,20.0,1,1,1,1,0,0,1,True
51.544614,-0.252715,3,2016-10-22,7,19:00,30.0,1,1,1,3,0,0,1,True
51.556829,-0.046531,3,2016-09-10,1,15:00,20.0,1,2,1,1,0,0,1,True
51.511202,-0.316972,3,2016-10-19,4,19:43,30.0,1,1,1,1,0,0,1,True
51.524726,-0.035796,3,2016-03-10,2,17:30,30.0,1,1,1,1,0,0,1,True
51.532915,-0.041499,2,2016-10-24,2,17:00,20.0,1,1,1,3,0,1,0,True
51.521584,-0.046886,3,2016-10-24,2,06:24,30.0,1,1,1,1,0,0,1,True
51.577222,-0.08347,2,2016-03-10,2,19:00,30.0,1,1,1,3,0,1,0,True
51.623845,-0.102599,3,2016-10-22,7,19:05,30.0,1,1,1,3,0,0,1,True
51.620497,0.027713,2,2016-10-21,6,12:30,40.0,1,1,2,1,0,1,0,True
51.50459,-0.025566,3,2016-05-10,4,17:40,30.0,1,1,1,3,0,0,1,True
51.552053,0.114824,3,2016-04-10,3,12:29,30.0,1,1,1,1,0,0,1,True
51.614532,-0.066443,3,2016-06-10,5,08:03,30.0,1,1,1,1,0,0,1,True
51.580441,-0.155214,2,2016-10-17,2,10:35,30.0,1,1,1,1,0,1,0,True
51.589637,-0.105902,2,2016-12-10,4,13:41,30.0,1,1,1,1,0,1,0,True
51.533564,-0.102896,3,2016-02-12,6,19:00,30.0,1,1,1,3,0,0,1,True
51.505742,-0.227112,1,2016-12-30,6,11:00,30.0,9,-1,1,3,1,0,0,True
51.501365,-0.18204,3,2016-01-18,2,09:57,30.0,1,1,1,1,0,0,1,True
51.498513,-0.183738,3,2016-09-02,3,17:25,30.0,1,2,1,1,0,0,1,True
51.487799,-0.194535,3,2016-06-02,7,17:45,30.0,1,1,1,2,0,0,1,True
51.491922,-0.158934,3,2016-12-02,6,18:13,30.0,1,1,1,1,0,0,1,True
51.507465,-0.204421,3,2016-02-17,4,19:00,30.0,2,2,1,1,0,0,1,True
51.506527,-0.207772,3,2016-02-18,5,06:05,30.0,1,1,1,1,0,0,1,True
51.494851,-0.185324,3,2016-02-22,2,13:42,30.0,1,1,1,1,0,0,1,True
51.504053,-0.193028,3,2016-02-17,4,11:25,30.0,1,1,1,2,0,0,1,True
51.501351,-0.181176,3,2016-02-22,2,07:57,30.0,1,1,1,2,0,0,1,True
51.50863,-0.198323,3,2016-04-03,6,19:55,30.0,1,1,1,1,0,0,1,True
51.49376,-0.178741,3,2016-03-03,5,22:15,30.0,2,2,1,1,0,0,1,True
51.496577,-0.16912,3,2016-04-03,6,05:24,30.0,2,2,1,1,0,0,1,True
51.493594,-0.173849,3,2016-03-03,5,18:25,30.0,1,1,1,1,0,0,1,True
51.490001,-0.162613,3,2016-09-03,4,08:10,30.0,2,2,1,2,0,0,1,True
51.487628,-0.195118,3,2016-07-03,2,07:55,30.0,1,1,1,2,0,0,1,True
51.489812,-0.156282,3,2016-03-13,1,19:40,30.0,1,1,1,2,0,0,1,True
51.480178,-0.178562,3,2016-07-03,2,09:15,30.0,1,1,1,2,0,0,1,True
51.49092,-0.181159,3,2016-03-16,4,17:20,30.0,1,1,1,1,0,0,1,True
51.523077,-0.219808,3,2016-03-24,5,19:51,30.0,2,2,1,1,0,0,1,True
51.493432,-0.169246,3,2016-03-24,5,09:45,30.0,1,1,1,1,0,0,1,True
51.481488,-0.176061,3,2016-03-30,4,17:02,30.0,1,1,1,1,0,0,1,True
51.490225,-0.182771,3,2016-03-31,5,22:15,30.0,1,1,1,1,0,0,1,True
51.484931,-0.154751,3,2016-01-04,6,07:35,30.0,1,1,1,1,0,0,1,True
51.509706,-0.192228,2,2016-01-04,6,16:51,30.0,1,1,1,1,0,1,0,True
51.483784,-0.167616,3,2016-02-04,7,16:55,30.0,2,2,1,1,0,0,1,True
51.504149,-0.211036,3,2016-03-17,5,08:30,30.0,1,1,1,2,0,0,1,True
51.481746,-0.175331,3,2016-01-04,6,17:30,30.0,1,1,1,2,0,0,1,True
51.480043,-0.181448,3,2016-11-04,2,10:09,30.0,1,1,1,1,0,0,1,True
51.514877,-0.195194,2,2016-11-04,2,19:00,30.0,1,1,1,1,0,1,0,True
51.499614,-0.196805,3,2016-04-13,4,15:20,30.0,9,1,1,1,0,0,1,True
51.506961,-0.212655,2,2016-04-13,4,07:22,30.0,1,1,1,1,0,1,0,True
51.482158,-0.172866,3,2016-04-14,5,19:00,30.0,1,1,1,1,0,0,1,True
51.48149,-0.176205,3,2016-04-16,7,12:05,30.0,2,2,1,1,0,0,1,True
51.492081,-0.157631,3,2016-04-15,6,19:39,30.0,1,2,1,1,0,0,1,True
51.492941,-0.183959,2,2016-04-17,1,06:45,30.0,1,1,1,1,0,1,0,True
51.493605,-0.174569,3,2016-12-04,3,09:00,30.0,1,1,1,2,0,0,1,True
51.485308,-0.150127,3,2016-01-13,4,08:02,30.0,1,1,1,1,0,0,1,True
51.495116,-0.185025,3,2016-05-01,3,08:40,30.0,2,2,1,1,0,0,1,True
51.481715,-0.173316,2,2016-05-01,3,08:33,30.0,1,2,1,1,0,1,0,True
51.501514,-0.191687,3,2016-02-01,7,12:40,30.0,1,1,1,2,0,0,1,True
51.486008,-0.177609,3,2016-11-01,2,15:20,30.0,1,2,1,1,0,0,1,True
51.507628,-0.215078,3,2016-04-23,7,15:05,30.0,1,1,1,1,0,0,1,True
51.488004,-0.167159,3,2016-04-30,7,04:00,30.0,1,1,1,1,0,0,1,True
51.491629,-0.157506,3,2016-02-05,2,19:20,30.0,1,1,1,1,0,0,1,True
51.483301,-0.176997,3,2016-04-19,3,18:00,30.0,1,1,1,2,0,0,1,True
51.503404,-0.215244,3,2016-05-05,5,08:12,30.0,1,1,1,1,0,0,1,True
51.495085,-0.18301,3,2016-04-27,4,08:57,30.0,1,1,1,1,0,0,1,True
51.495117,-0.1735,3,2016-09-05,2,09:45,30.0,1,1,1,1,0,0,1,True
51.507631,-0.20355,3,2016-10-05,3,22:40,30.0,2,2,1,1,0,0,1,True
51.5144,-0.199248,3,2016-11-05,4,08:04,30.0,1,1,1,1,0,0,1,True
51.499873,-0.196075,3,2016-11-05,4,11:05,30.0,1,1,1,1,0,0,1,True
51.48763,-0.195262,2,2016-06-05,6,09:20,30.0,1,1,1,2,0,1,0,True
51.512443,-0.206531,3,2016-11-05,4,07:20,30.0,1,1,1,2,0,0,1,True
51.518471,-0.218546,3,2016-05-19,5,11:20,30.0,1,1,1,1,0,0,1,True
51.494382,-0.160996,3,2016-05-20,6,10:45,30.0,1,1,1,1,0,0,1,True
51.490037,-0.170678,2,2016-05-16,2,16:15,30.0,1,1,1,2,0,1,0,True
51.488981,-0.177923,3,2016-05-22,1,17:00,30.0,1,1,1,1,0,0,1,True
51.487956,-0.158374,3,2016-05-26,5,18:05,30.0,1,1,1,1,0,0,1,True
51.498758,-0.199577,3,2016-05-24,3,09:58,30.0,1,1,1,1,0,0,1,True
51.498245,-0.201326,2,2016-09-05,2,15:00,30.0,1,1,1,1,0,1,0,True
51.509051,-0.196433,2,2016-05-26,5,06:30,30.0,1,1,1,2,0,1,0,True
51.502119,-0.190078,3,2016-05-29,1,21:02,30.0,1,1,1,1,0,0,1,True
51.495658,-0.173623,3,2016-05-31,3,17:15,30.0,1,1,1,1,0,0,1,True
51.481713,-0.173172,2,2016-05-31,3,07:17,30.0,2,2,1,1,0,1,0,True
51.514069,-0.201135,3,2016-05-25,4,09:00,30.0,1,1,1,2,0,0,1,True
51.480807,-0.184298,3,2016-05-23,2,09:00,30.0,1,1,1,2,0,0,1,True
51.48644,-0.17644,3,2016-06-01,4,17:46,30.0,1,1,1,1,0,0,1,True
51.490043,-0.182634,3,2016-02-06,5,16:50,30.0,1,1,1,1,0,0,1,True
51.489448,-0.156009,2,2016-06-06,2,18:52,30.0,1,1,1,1,0,1,0,True
51.492471,-0.200112,3,2016-06-13,2,09:44,30.0,1,1,1,1,0,0,1,True
51.492135,-0.178373,3,2016-10-06,6,17:40,30.0,1,1,1,1,0,0,1,True
51.481492,-0.176349,3,2016-06-17,6,08:18,30.0,1,1,1,1,0,0,1,True
51.525885,-0.215229,3,2016-06-18,7,20:56,30.0,1,1,1,1,0,0,1,True
51.478652,-0.184527,3,2016-06-20,2,10:36,30.0,2,2,1,1,0,0,1,True
51.483728,-0.164017,3,2016-06-20,2,18:00,30.0,1,1,1,1,0,0,1,True
51.501863,-0.18519,3,2016-06-22,4,15:22,30.0,1,1,1,1,0,0,1,True
51.496916,-0.185098,3,2016-06-20,2,19:45,30.0,1,1,1,2,0,0,1,True
51.514171,-0.207761,3,2016-06-30,5,16:48,30.0,1,1,1,1,0,0,1,True
51.525795,-0.215233,3,2016-06-30,5,17:23,30.0,1,1,1,1,0,0,1,True
51.494414,-0.168774,3,2016-01-07,6,21:20,30.0,1,1,1,1,0,0,1,True
51.519929,-0.225696,3,2016-04-07,2,12:30,30.0,1,1,1,1,0,0,1,True
51.504934,-0.215328,3,2016-09-06,5,06:45,30.0,1,1,1,1,0,0,1,True
51.482753,-0.170682,3,2016-06-28,3,08:05,30.0,1,1,1,2,0,0,1,True
51.50275,-0.213684,2,2016-08-07,6,15:00,30.0,1,1,1,1,0,1,0,True
51.507373,-0.204281,2,2016-07-13,4,18:23,30.0,1,1,1,1,0,1,0,True
51.488058,-0.193804,3,2016-12-07,3,18:45,30.0,1,1,1,1,0,0,1,True
51.495808,-0.183269,3,2016-07-18,2,08:30,30.0,1,1,1,1,0,0,1,True
51.517057,-0.208368,3,2016-07-18,2,17:55,30.0,1,1,1,1,0,0,1,True
51.520769,-0.209952,3,2016-07-18,2,17:03,30.0,1,1,1,1,0,0,1,True
51.493667,-0.184363,3,2016-12-07,3,09:00,30.0,1,1,1,2,0,0,1,True
51.517796,-0.215546,3,2016-07-19,3,18:10,30.0,1,1,1,2,0,0,1,True
51.485762,-0.150396,3,2016-07-19,3,21:30,30.0,1,1,1,2,0,0,1,True
51.48737,-0.195848,3,2016-07-25,2,22:03,30.0,1,1,1,1,0,0,1,True
51.481987,-0.173449,3,2016-07-27,4,06:34,30.0,1,1,1,1,0,0,1,True
51.481827,-0.180512,2,2016-07-28,5,09:00,30.0,1,1,1,1,0,1,0,True
51.490791,-0.184477,3,2016-07-20,4,18:20,30.0,1,1,1,2,0,0,1,True
51.488491,-0.181111,3,2016-05-08,6,16:20,30.0,1,1,1,1,0,0,1,True
51.51558,-0.21765,3,2016-04-08,5,19:05,30.0,1,1,1,1,0,0,1,True
51.483619,-0.185914,3,2016-08-08,2,19:10,30.0,1,1,1,1,0,0,1,True
51.523664,-0.217046,3,2016-10-08,4,21:50,30.0,1,1,1,1,0,0,1,True
51.481044,-0.188033,2,2016-09-08,3,10:06,30.0,1,1,1,1,0,1,0,True
51.482079,-0.173589,3,2016-03-08,4,23:35,30.0,1,1,1,1,0,0,1,True
51.502261,-0.187623,3,2016-08-13,7,00:38,30.0,1,1,1,1,0,0,1,True
51.482487,-0.182502,3,2016-08-18,5,18:25,30.0,1,1,1,1,0,0,1,True
51.523077,-0.219808,3,2016-08-22,2,08:10,30.0,1,1,1,1,0,0,1,True
51.497139,-0.159012,3,2016-08-29,2,12:10,30.0,1,1,1,1,0,0,1,True
51.504513,-0.19373,3,2016-08-31,4,12:30,30.0,1,1,1,1,0,0,1,True
51.518805,-0.210894,3,2016-08-31,4,10:00,30.0,1,1,1,1,0,0,1,True
51.485758,-0.150108,2,2016-01-18,2,19:25,30.0,1,1,1,1,0,1,0,True
51.514251,-0.149242,3,2016-01-20,4,17:52,30.0,1,1,1,1,0,0,1,True
51.518021,-0.171719,3,2016-01-21,5,09:55,30.0,1,1,1,1,0,0,1,True
51.520394,-0.191372,3,2016-01-22,6,07:10,30.0,1,2,1,1,0,0,1,True
51.53286,-0.166078,3,2016-01-24,1,10:37,30.0,1,1,1,1,0,0,1,True
51.494628,-0.125402,3,2016-01-25,2,08:14,30.0,1,1,1,1,0,0,1,True
51.511763,-0.128446,3,2016-01-25,2,08:45,30.0,1,1,1,1,0,0,1,True
51.507035,-0.142185,3,2016-01-25,2,10:50,30.0,1,1,1,1,0,0,1,True
51.533977,-0.162717,3,2016-01-19,3,08:30,30.0,1,1,1,2,0,0,1,True
51.523933,-0.15303,3,2016-01-26,3,17:45,30.0,2,2,1,1,0,0,1,True
51.515455,-0.140113,3,2016-01-27,4,18:15,30.0,2,2,1,1,0,0,1,True
51.515394,-0.147611,3,2016-01-29,6,11:28,30.0,1,1,1,1,0,0,1,True
51.51386,-0.153005,3,2016-01-02,2,19:42,30.0,1,1,1,1,0,0,1,True
51.52315,-0.149026,3,2016-02-02,3,07:10,30.0,1,1,1,1,0,0,1,True
51.513523,-0.171611,3,2016-02-02,3,16:30,30.0,1,1,1,1,0,0,1,True
51.505684,-0.130712,3,2016-02-02,3,17:53,30.0,1,1,1,1,0,0,1,True
51.50758,-0.131211,3,2016-03-02,4,16:50,30.0,1,1,1,1,0,0,1,True
51.509615,-0.12349,3,2016-05-02,6,18:54,30.0,1,1,1,1,0,0,1,True
51.492978,-0.129071,3,2016-06-02,7,10:00,30.0,1,1,1,1,0,0,1,True
51.524023,-0.153027,3,2016-07-02,1,11:01,30.0,1,1,1,1,0,0,1,True
51.528462,-0.201432,3,2016-08-02,2,15:15,30.0,5,2,1,1,0,0,1,True
51.513555,-0.156477,3,2016-10-02,4,16:20,30.0,1,1,1,1,0,0,1,True
51.50143,-0.180452,3,2016-11-02,5,08:50,30.0,1,1,1,1,0,0,1,True
51.507148,-0.143622,3,2016-02-17,4,02:30,30.0,1,1,1,1,0,0,1,True
51.485108,-0.13746,2,2016-09-02,3,17:00,30.0,1,1,1,2,0,1,0,True
51.517463,-0.182119,3,2016-02-18,5,15:50,30.0,1,1,1,1,0,0,1,True
51.502155,-0.152038,3,2016-02-19,6,02:00,30.0,1,1,1,1,0,0,1,True
51.512946,-0.140648,3,2016-02-19,6,08:50,30.0,1,1,1,1,0,0,1,True
51.512488,-0.128849,3,2016-02-20,7,18:57,30.0,2,2,1,1,0,0,1,True
51.501466,-0.176993,3,2016-02-21,1,19:00,30.0,1,1,1,1,0,0,1,True
51.501617,-0.163587,3,2016-02-22,2,12:18,30.0,1,1,1,1,0,0,1,True
51.51472,-0.173437,3,2016-02-22,2,19:50,30.0,1,1,1,1,0,0,1,True
51.500939,-0.12644,3,2016-02-23,3,09:18,30.0,1,1,1,1,0,0,1,True
51.498314,-0.136633,3,2016-02-23,3,09:37,30.0,1,1,1,1,0,0,1,True
51.515837,-0.164312,3,2016-02-24,4,17:38,30.0,1,1,1,1,0,0,1,True
51.514354,-0.138717,3,2016-02-19,6,13:58,30.0,1,1,1,2,0,0,1,True
51.503232,-0.123608,3,2016-02-23,3,19:00,30.0,1,1,1,1,0,0,1,True
51.485276,-0.136733,3,2016-02-26,6,08:12,30.0,1,1,1,1,0,0,1,True
51.510771,-0.133963,3,2016-08-02,2,18:15,30.0,5,2,1,1,0,0,1,True
51.510939,-0.138856,3,2016-02-23,3,09:00,30.0,1,1,1,2,0,0,1,True
51.491395,-0.142677,3,2016-04-03,6,12:50,30.0,1,1,1,1,0,0,1,True
51.516672,-0.137469,3,2016-04-03,6,20:00,30.0,1,1,1,1,0,0,1,True
51.497981,-0.143994,3,2016-04-03,6,17:57,30.0,1,1,1,1,0,0,1,True
51.525456,-0.187279,3,2016-06-03,1,14:26,30.0,1,1,1,1,0,0,1,True
51.520113,-0.190662,3,2016-07-03,2,17:18,30.0,1,1,1,1,0,0,1,True
51.507424,-0.127039,3,2016-03-02,4,16:25,30.0,1,1,1,1,0,0,1,True
51.502247,-0.152178,3,2016-01-03,3,08:37,30.0,1,1,1,2,0,0,1,True
51.510018,-0.189189,3,2016-12-03,7,10:29,30.0,1,1,1,1,0,0,1,True
51.498603,-0.143537,3,2016-12-03,7,16:25,30.0,1,1,1,1,0,0,1,True
51.521989,-0.201543,3,2016-03-13,1,11:45,30.0,1,1,1,1,0,0,1,True
51.521519,-0.148227,3,2016-06-03,1,18:00,30.0,1,1,1,1,0,0,1,True
51.502069,-0.140947,3,2016-02-24,4,00:30,30.0,1,1,1,2,0,0,1,True
51.514812,-0.167812,3,2016-03-14,2,08:20,30.0,1,1,1,1,0,0,1,True
51.498388,-0.130002,3,2016-03-14,2,15:50,30.0,1,1,1,1,0,0,1,True
51.516293,-0.130566,3,2016-07-03,2,12:05,30.0,1,1,1,1,0,0,1,True
51.493091,-0.147506,3,2016-10-03,5,09:40,30.0,1,1,1,2,0,0,1,True
51.513415,-0.13054,3,2016-03-16,4,13:00,30.0,1,1,1,1,0,0,1,True
51.490065,-0.126886,3,2016-03-15,3,17:55,30.0,1,1,1,1,0,0,1,True
51.501897,-0.158532,3,2016-03-15,3,14:15,30.0,1,1,1,1,0,0,1,True
51.509626,-0.11859,3,2016-03-17,5,07:18,30.0,1,1,1,1,0,0,1,True
51.516061,-0.144268,3,2016-03-17,5,17:10,30.0,1,1,1,1,0,0,1,True
51.499735,-0.152568,3,2016-03-17,5,18:33,30.0,1,1,1,1,0,0,1,True
51.507556,-0.141011,3,2016-07-03,2,17:30,30.0,1,1,1,2,0,0,1,True
51.507848,-0.153825,3,2016-11-03,6,08:10,30.0,1,1,1,2,0,0,1,True
51.521898,-0.143743,3,2016-07-03,2,10:00,30.0,1,1,1,2,0,0,1,True
51.519371,-0.166044,3,2016-03-23,4,18:18,30.0,1,1,1,1,0,0,1,True
51.507071,-0.121865,2,2016-02-17,4,15:15,30.0,1,1,1,1,0,1,0,True
51.513844,-0.163383,3,2016-03-25,6,13:58,30.0,1,1,1,1,0,0,1,True
51.485022,-0.137751,2,2016-03-26,7,16:39,30.0,1,1,1,1,0,1,0,True
51.520394,-0.191372,3,2016-03-28,2,14:25,30.0,1,1,1,1,0,0,1,True
51.510128,-0.133125,3,2016-03-22,3,22:20,30.0,1,1,1,2,0,0,1,True
51.504684,-0.147036,3,2016-03-15,3,09:30,30.0,1,1,1,2,0,0,1,True
51.510504,-0.134118,3,2016-03-31,5,20:00,30.0,1,1,1,1,0,0,1,True
51.514338,-0.149095,2,2016-03-31,5,19:16,30.0,1,1,1,1,0,1,0,True
51.493691,-0.139991,3,2016-04-04,2,17:16,30.0,2,2,1,1,0,0,1,True
51.521404,-0.192773,3,2016-03-23,4,16:40,30.0,1,1,1,2,0,0,1,True
51.51833,-0.16277,3,2016-03-23,4,17:40,30.0,1,1,1,2,0,0,1,True
51.523933,-0.15303,3,2016-06-04,4,20:37,30.0,1,1,1,1,0,0,1,True
51.507695,-0.127172,3,2016-03-29,3,17:10,30.0,1,1,1,2,0,0,1,True
51.507183,-0.140162,3,2016-07-04,5,10:30,30.0,1,1,1,1,0,0,1,True
51.531411,-0.17695,3,2016-08-04,6,18:22,30.0,1,1,1,1,0,0,1,True
51.504421,-0.147479,2,2016-11-04,2,19:55,30.0,1,1,1,1,0,1,0,True
51.518183,-0.14202,3,2016-06-04,4,17:35,30.0,1,1,1,2,0,0,1,True
51.521955,-0.170264,3,2016-04-13,4,08:35,30.0,1,1,1,1,0,0,1,True
51.497214,-0.152382,3,2016-12-04,3,06:15,30.0,1,1,1,2,0,0,1,True
51.523933,-0.15303,3,2016-04-17,1,17:50,30.0,1,1,1,1,0,0,1,True
51.512472,-0.133461,3,2016-04-17,1,13:20,30.0,1,1,1,1,0,0,1,True
51.524424,-0.149983,3,2016-07-04,5,14:00,30.0,2,2,1,2,0,0,1,True
51.490069,-0.132792,3,2016-07-04,5,12:55,30.0,1,1,1,2,0,0,1,True
51.514008,-0.168133,3,2016-04-20,4,07:29,30.0,1,1,1,1,0,0,1,True
51.500796,-0.123132,3,2016-04-19,3,08:30,30.0,1,1,1,1,0,0,1,True
51.527724,-0.18272,2,2016-04-20,4,18:15,30.0,1,1,1,1,0,1,0,True
51.500815,-0.124284,3,2016-04-01,2,16:45,30.0,1,1,1,2,0,0,1,True
51.527167,-0.164289,3,2016-09-01,7,21:45,30.0,2,2,1,2,0,0,1,True
51.48746,-0.138372,3,2016-01-13,4,14:45,30.0,1,1,1,2,0,0,1,True
51.500128,-0.126329,3,2016-01-13,4,15:00,30.0,1,1,1,2,0,0,1,True
51.506852,-0.125045,3,2016-01-14,5,22:45,30.0,1,1,1,1,0,0,1,True
51.511794,-0.158854,2,2016-11-01,2,06:40,30.0,5,2,1,1,0,1,0,True
51.522145,-0.165211,3,2016-01-13,4,09:01,30.0,1,1,1,1,0,0,1,True
51.507938,-0.153821,3,2016-01-13,4,22:17,30.0,2,2,1,1,0,0,1,True
51.520802,-0.171319,3,2016-01-17,1,12:20,30.0,1,2,1,1,0,0,1,True
51.530119,-0.169072,3,2016-10-01,1,12:15,30.0,1,1,1,1,0,0,1,True
51.513718,-0.161082,3,2016-11-01,2,21:20,30.0,1,1,1,1,0,0,1,True
51.519669,-0.144987,3,2016-04-22,6,08:00,30.0,1,1,1,1,0,0,1,True
51.519978,-0.170343,3,2016-04-22,6,11:25,30.0,1,1,1,1,0,0,1,True
51.516221,-0.131722,2,2016-04-25,2,14:40,30.0,1,1,1,1,0,1,0,True
51.527596,-0.145818,3,2016-04-14,5,08:30,30.0,1,1,1,2,0,0,1,True
51.494761,-0.128134,3,2016-04-22,6,08:47,30.0,1,1,1,1,0,0,1,True
51.494538,-0.125406,3,2016-04-28,5,21:35,30.0,1,1,1,1,0,0,1,True
51.513095,-0.155775,2,2016-04-28,5,13:50,30.0,1,1,1,1,0,1,0,True
51.537827,-0.184769,3,2016-04-22,6,17:10,30.0,1,1,1,2,0,0,1,True
51.524924,-0.158901,3,2016-03-05,3,18:33,30.0,1,1,1,1,0,0,1,True
51.513387,-0.11757,3,2016-04-29,6,18:19,30.0,1,1,1,1,0,0,1,True
51.523933,-0.15303,3,2016-05-05,5,07:55,30.0,1,1,1,1,0,0,1,True
51.488579,-0.12954,3,2016-04-29,6,21:20,30.0,1,1,1,1,0,0,1,True
51.511622,-0.11966,2,2016-05-05,5,19:07,30.0,1,1,1,1,0,1,0,True
51.485357,-0.136153,3,2016-06-05,6,18:20,30.0,1,1,1,1,0,0,1,True
51.490067,-0.132648,2,2016-08-05,1,20:20,30.0,9,1,1,1,0,1,0,True
51.49461,-0.152631,3,2016-04-28,5,18:15,30.0,1,1,1,2,0,0,1,True
51.511387,-0.133073,3,2016-09-05,2,13:51,30.0,1,1,1,1,0,0,1,True
51.50694,-0.124897,3,2016-12-05,5,15:50,30.0,1,1,1,1,0,0,1,True
51.505776,-0.130853,3,2016-12-05,5,12:32,30.0,9,1,1,1,0,0,1,True
51.490054,-0.154544,3,2016-04-20,4,09:05,30.0,1,1,1,1,0,0,1,True
51.501167,-0.129456,3,2016-05-15,1,14:15,30.0,1,1,1,1,0,0,1,True
51.505776,-0.130853,3,2016-05-17,3,14:13,30.0,1,1,1,1,0,0,1,True
51.520965,-0.187602,3,2016-05-18,4,08:58,30.0,2,2,1,1,0,0,1,True
51.509403,-0.127102,3,2016-05-18,4,18:20,30.0,2,2,1,1,0,0,1,True
